Player,Time,ACS,Kills,Death,Assists,Kills - Death,ADR,First Kill,First Death,First Kill - First Death,HS%,Adversário,Mapa,Mapa Pick,Lado de Início,Data,Rounds Vencidos,Rounds Perdidos,Astra,Breach,Brimstone,Cypher,Kay/O,Jett,Killjoy,Omen,Phoenix,Raze,Reyna,Sage,Skye,Sova,Viper,Yoru,Etapa,Campeonato,Bracket,MD
CybinH,Folouers Esports,110,5,16,3,-11,728,1,1,0,22%,Team Vikings,Ascent,Desempate,Ataque,10/04/2021,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
nand0,Folouers Esports,109,4,15,2,-11,746,1,4,-3,20%,Team Vikings,Ascent,Desempate,Ataque,10/04/2021,3,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
rtt1,Folouers Esports,69,3,16,1,-13,448,1,4,-3,18%,Team Vikings,Ascent,Desempate,Ataque,10/04/2021,3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
ntk,SLICK,280,20,17,3,3,1696,1,1,0,29%,Gamelanders Blue,Icebox,Desempate,Ataque,10/04/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
DONSA,SLICK,239,14,17,6,-3,1519,4,1,3,23%,Gamelanders Blue,Icebox,Desempate,Ataque,10/04/2021,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
aspas,SLICK,225,16,17,5,-1,1294,0,5,-5,25%,Gamelanders Blue,Icebox,Desempate,Ataque,10/04/2021,6,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Upper Final,1
DiMAS,SLICK,145,8,16,4,-8,919,1,3,-2,35%,Gamelanders Blue,Icebox,Desempate,Ataque,10/04/2021,6,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
bld,SLICK,94,5,15,5,-10,699,0,3,-3,16%,Gamelanders Blue,Icebox,Desempate,Ataque,10/04/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Challengers #2,Upper Final,1
mwzera,Gamelanders Blue,358,25,15,5,10,2256,4,1,3,16%,SLICK,Icebox,Desempate,Defesa,10/04/2021,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
fznnn,Gamelanders Blue,319,21,11,12,10,1853,2,0,2,17%,SLICK,Icebox,Desempate,Defesa,10/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
JhoW,Gamelanders Blue,210,14,10,7,4,1224,3,1,2,15%,SLICK,Icebox,Desempate,Defesa,10/04/2021,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
Jonn,Gamelanders Blue,197,13,15,4,-2,1227,4,3,1,41%,SLICK,Icebox,Desempate,Defesa,10/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Upper Final,1
Nyang,Gamelanders Blue,132,9,12,10,-3,814,0,1,-1,16%,SLICK,Icebox,Desempate,Defesa,10/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Challengers #2,Upper Final,1
Quick,FURIA,310,15,12,7,3,2029,1,2,-1,15%,Ingaming,Ascent,Desempate,Defesa,10/04/2021,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
txddy,FURIA,297,17,6,5,11,1847,2,1,1,20%,Ingaming,Ascent,Desempate,Defesa,10/04/2021,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
xand,FURIA,257,14,11,2,3,1196,6,1,5,11%,Ingaming,Ascent,Desempate,Defesa,10/04/2021,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
Nozwerr,FURIA,231,13,6,7,7,1401,1,0,1,14%,Ingaming,Ascent,Desempate,Defesa,10/04/2021,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
Khalil,FURIA,125,9,6,6,3,611,0,1,-1,40%,Ingaming,Ascent,Desempate,Defesa,10/04/2021,13,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
CTC,Ingaming,257,14,13,3,1,1579,0,1,-1,29%,FURIA,Ascent,Desempate,Ataque,10/04/2021,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
Pernalonga,Ingaming,181,8,14,2,-6,1211,3,2,1,9%,FURIA,Ascent,Desempate,Ataque,10/04/2021,2,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
jacobin,Ingaming,170,8,14,3,-6,1005,1,5,-4,8%,FURIA,Ascent,Desempate,Ataque,10/04/2021,2,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
ceegu1N,Ingaming,143,7,14,3,-7,899,1,0,1,19%,FURIA,Ascent,Desempate,Ataque,10/04/2021,2,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
Magic,Ingaming,97,4,14,3,-10,723,0,2,-2,18%,FURIA,Ascent,Desempate,Ataque,10/04/2021,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
prozin,YNG Sharks,314,20,8,3,12,2329,3,2,1,20%,Havan Liberty,Icebox,Desempate,Ataque,10/04/2021,13,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
deNaro,YNG Sharks,258,15,8,6,7,2253,0,1,-1,14%,Havan Liberty,Icebox,Desempate,Ataque,10/04/2021,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
gaabxx,YNG Sharks,251,13,11,7,2,1709,3,3,0,23%,Havan Liberty,Icebox,Desempate,Ataque,10/04/2021,13,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
fra,YNG Sharks,179,11,10,5,1,1140,0,1,-1,19%,Havan Liberty,Icebox,Desempate,Ataque,10/04/2021,13,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Challengers #2,Upper Final,1
light,YNG Sharks,166,9,10,6,-1,1012,2,1,1,19%,Havan Liberty,Icebox,Desempate,Ataque,10/04/2021,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
heat,Havan Liberty,254,12,15,3,-3,1403,3,1,2,30%,YNG Sharks,Icebox,Desempate,Defesa,10/04/2021,3,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
pleets,Havan Liberty,190,11,13,2,-2,1016,1,3,-2,21%,YNG Sharks,Icebox,Desempate,Defesa,10/04/2021,3,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Upper Final,1
shion,Havan Liberty,186,9,14,5,-5,1053,3,2,1,15%,YNG Sharks,Icebox,Desempate,Defesa,10/04/2021,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Upper Final,1
Myssen,Havan Liberty,183,10,13,7,-3,1194,1,1,0,71%,YNG Sharks,Icebox,Desempate,Defesa,10/04/2021,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Upper Final,1
felipinho,Havan Liberty,111,5,13,5,-8,664,0,1,-1,24%,YNG Sharks,Icebox,Desempate,Defesa,10/04/2021,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Challengers #2,Upper Final,1
rtt1,Folouers Esports,221,15,17,12,-2,1383,3,2,1,36%,SLICK,Haven,Folouers Esports,Defesa,11/04/2021,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
DRAGziKW,Folouers Esports,216,15,15,7,0,1873,0,1,-1,19%,SLICK,Haven,Folouers Esports,Defesa,11/04/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
Urango,Folouers Esports,195,13,17,2,-4,1147,5,3,2,31%,SLICK,Haven,Folouers Esports,Defesa,11/04/2021,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
nand0,Folouers Esports,194,11,16,9,-5,1338,4,0,4,27%,SLICK,Haven,Folouers Esports,Defesa,11/04/2021,6,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
CybinH,Folouers Esports,185,10,17,7,-7,1125,1,0,1,12%,SLICK,Haven,Folouers Esports,Defesa,11/04/2021,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
bld,SLICK,320,23,13,2,10,2138,2,3,-1,29%,Folouers Esports,Haven,Folouers Esports,Ataque,11/04/2021,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
aspas,SLICK,236,17,13,2,4,1496,0,5,-5,30%,Folouers Esports,Haven,Folouers Esports,Ataque,11/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Loser,3
ntk,SLICK,235,16,14,10,2,1416,4,2,2,18%,Folouers Esports,Haven,Folouers Esports,Ataque,11/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
DiMAS,SLICK,231,16,12,5,4,1519,0,1,-1,27%,Folouers Esports,Haven,Folouers Esports,Ataque,11/04/2021,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
DONSA,SLICK,145,10,12,2,-2,1054,0,2,-2,32%,Folouers Esports,Haven,Folouers Esports,Ataque,11/04/2021,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
Urango,Folouers Esports,220,20,24,3,-4,1496,5,7,-2,21%,SLICK,Ascent,SLICK,Defesa,11/04/2021,13,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Loser,3
rtt1,Folouers Esports,204,19,22,5,-3,1192,4,7,-3,33%,SLICK,Ascent,SLICK,Defesa,11/04/2021,13,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
CybinH,Folouers Esports,196,22,19,6,3,1269,2,0,2,26%,SLICK,Ascent,SLICK,Defesa,11/04/2021,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
nand0,Folouers Esports,182,16,19,4,-3,1476,1,1,0,23%,SLICK,Ascent,SLICK,Defesa,11/04/2021,13,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
DRAGziKW,Folouers Esports,170,16,22,7,-6,1041,0,1,-1,14%,SLICK,Ascent,SLICK,Defesa,11/04/2021,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
aspas,SLICK,273,29,18,4,11,1799,4,3,1,33%,Folouers Esports,Ascent,SLICK,Ataque,11/04/2021,15,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Loser,3
DiMAS,SLICK,253,23,18,7,5,1700,4,3,1,22%,Folouers Esports,Ascent,SLICK,Ataque,11/04/2021,15,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
bld,SLICK,212,20,23,4,-3,1198,6,3,3,17%,Folouers Esports,Ascent,SLICK,Ataque,11/04/2021,15,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
ntk,SLICK,205,19,16,16,3,1337,0,1,-1,17%,Folouers Esports,Ascent,SLICK,Ataque,11/04/2021,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
DONSA,SLICK,150,15,18,9,-3,1032,2,2,0,15%,Folouers Esports,Ascent,SLICK,Ataque,11/04/2021,15,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
CTC,Ingaming,247,15,14,5,1,1766,1,0,1,32%,Havan Liberty,Bind,Ingaming,Ataque,11/04/2021,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
ceegu1N,Ingaming,243,17,15,4,2,1501,5,3,2,28%,Havan Liberty,Bind,Ingaming,Ataque,11/04/2021,6,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
Magic,Ingaming,180,12,16,5,-4,865,3,2,1,11%,Havan Liberty,Bind,Ingaming,Ataque,11/04/2021,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
Pernalonga,Ingaming,148,9,17,4,-8,1034,2,1,1,11%,Havan Liberty,Bind,Ingaming,Ataque,11/04/2021,6,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Loser,3
jacobin,Ingaming,99,6,16,6,-10,666,0,2,-2,33%,Havan Liberty,Bind,Ingaming,Ataque,11/04/2021,6,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
Myssen,Havan Liberty,293,21,10,5,11,2212,4,2,2,40%,Ingaming,Bind,Ingaming,Defesa,11/04/2021,13,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
shion,Havan Liberty,252,20,11,6,9,1324,0,0,0,32%,Ingaming,Bind,Ingaming,Defesa,11/04/2021,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
heat,Havan Liberty,214,15,12,3,3,1281,2,2,0,29%,Ingaming,Bind,Ingaming,Defesa,11/04/2021,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
pleets,Havan Liberty,190,12,12,5,0,1188,1,4,-3,11%,Ingaming,Bind,Ingaming,Defesa,11/04/2021,13,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
felipinho,Havan Liberty,169,10,14,8,-4,946,1,3,-2,12%,Ingaming,Bind,Ingaming,Defesa,11/04/2021,13,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Loser,3
Magic,Ingaming,286,20,18,3,2,2139,2,3,-1,23%,Havan Liberty,Ascent,Havan Liberty,Defesa,11/04/2021,8,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
ceegu1N,Ingaming,193,14,16,7,-2,1275,0,0,0,19%,Havan Liberty,Ascent,Havan Liberty,Defesa,11/04/2021,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
Pernalonga,Ingaming,166,13,16,2,-3,1161,0,4,-4,12%,Havan Liberty,Ascent,Havan Liberty,Defesa,11/04/2021,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Loser,3
jacobin,Ingaming,164,12,16,3,-4,1060,3,2,1,20%,Havan Liberty,Ascent,Havan Liberty,Defesa,11/04/2021,8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
CTC,Ingaming,161,9,18,6,-9,901,4,3,1,21%,Havan Liberty,Ascent,Havan Liberty,Defesa,11/04/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
shion,Havan Liberty,270,22,11,4,11,1555,4,0,4,29%,Ingaming,Ascent,Havan Liberty,Ataque,11/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Loser,3
heat,Havan Liberty,252,18,15,7,3,2011,2,4,-2,13%,Ingaming,Ascent,Havan Liberty,Ataque,11/04/2021,13,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
felipinho,Havan Liberty,249,18,14,3,4,1554,2,2,0,24%,Ingaming,Ascent,Havan Liberty,Ataque,11/04/2021,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Loser,3
Myssen,Havan Liberty,204,17,11,4,6,1542,2,2,0,54%,Ingaming,Ascent,Havan Liberty,Ataque,11/04/2021,13,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
pleets,Havan Liberty,113,9,17,5,-8,642,2,1,1,14%,Ingaming,Ascent,Havan Liberty,Ataque,11/04/2021,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Loser,3
frz,Team Vikings,281,21,11,9,10,1555,3,2,1,24%,Gamelanders Blue,Ascent,Team Vikings,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Challengers #2,Winner's Final,3
sutecas,Team Vikings,221,18,15,10,3,1249,3,4,-1,20%,Gamelanders Blue,Ascent,Team Vikings,Ataque,17/04/2021,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Sacy,Team Vikings,220,17,11,12,6,1484,2,0,2,22%,Gamelanders Blue,Ascent,Team Vikings,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
gtnziN,Team Vikings,219,16,15,9,1,1579,3,1,2,19%,Gamelanders Blue,Ascent,Team Vikings,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Challengers #2,Winner's Final,3
saadhak,Team Vikings,194,14,11,6,3,1058,2,1,1,14%,Gamelanders Blue,Ascent,Team Vikings,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Challengers #2,Winner's Final,3
mwzera,Gamelanders Blue,253,17,18,8,-1,1594,5,1,4,14%,Team Vikings,Ascent,Team Vikings,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
JhoW,Gamelanders Blue,194,15,16,2,-1,1177,0,4,-4,24%,Team Vikings,Ascent,Team Vikings,Defesa,17/04/2021,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
fznnn,Gamelanders Blue,163,11,15,4,-4,1519,1,0,1,13%,Team Vikings,Ascent,Team Vikings,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
Nyang,Gamelanders Blue,149,11,17,6,-6,1019,0,3,-3,22%,Team Vikings,Ascent,Team Vikings,Defesa,17/04/2021,8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Jonn,Gamelanders Blue,145,9,20,5,-11,1044,2,5,-3,24%,Team Vikings,Ascent,Team Vikings,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,Challengers #2,Winner's Final,3
gtnziN,Team Vikings,239,17,17,5,0,1382,0,3,-3,13%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
frz,Team Vikings,220,18,17,2,1,1403,1,2,-1,15%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Challengers #2,Winner's Final,3
sutecas,Team Vikings,206,15,15,2,0,1281,0,3,-3,21%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Sacy,Team Vikings,147,9,18,10,-9,964,2,4,-2,6%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,17/04/2021,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
saadhak,Team Vikings,135,7,17,3,-10,1029,2,4,-2,15%,Gamelanders Blue,Icebox,Gamelanders Blue,Defesa,17/04/2021,8,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
mwzera,Gamelanders Blue,354,24,18,9,6,2289,6,0,6,21%,Team Vikings,Icebox,Gamelanders Blue,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
fznnn,Gamelanders Blue,246,21,11,6,10,1655,3,1,2,23%,Team Vikings,Icebox,Gamelanders Blue,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
Jonn,Gamelanders Blue,225,17,17,4,0,1141,5,3,2,28%,Team Vikings,Icebox,Gamelanders Blue,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Winner's Final,3
JhoW,Gamelanders Blue,156,11,9,6,2,919,1,1,0,9%,Team Vikings,Icebox,Gamelanders Blue,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Nyang,Gamelanders Blue,127,11,11,7,0,695,1,0,1,12%,Team Vikings,Icebox,Gamelanders Blue,Ataque,17/04/2021,13,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Challengers #2,Winner's Final,3
Sacy,Team Vikings,261,21,18,17,3,1816,4,2,2,40%,Gamelanders Blue,Haven,Desempate,Ataque,17/04/2021,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
saadhak,Team Vikings,219,18,21,10,-3,1556,0,3,-3,21%,Gamelanders Blue,Haven,Desempate,Ataque,17/04/2021,12,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
gtnziN,Team Vikings,218,18,19,8,-1,1457,5,3,2,20%,Gamelanders Blue,Haven,Desempate,Ataque,17/04/2021,12,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
sutecas,Team Vikings,170,18,20,0,-2,1188,1,3,-2,49%,Gamelanders Blue,Haven,Desempate,Ataque,17/04/2021,12,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
frz,Team Vikings,130,13,21,5,-8,806,0,5,-5,17%,Gamelanders Blue,Haven,Desempate,Ataque,17/04/2021,12,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Challengers #2,Winner's Final,3
mwzera,Gamelanders Blue,426,38,19,5,19,2427,7,3,4,13%,Team Vikings,Haven,Desempate,Defesa,17/04/2021,14,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
fznnn,Gamelanders Blue,217,18,13,14,5,1539,0,0,0,17%,Team Vikings,Haven,Desempate,Defesa,17/04/2021,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
Nyang,Gamelanders Blue,166,17,16,8,1,1442,1,0,1,19%,Team Vikings,Haven,Desempate,Defesa,17/04/2021,14,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
JhoW,Gamelanders Blue,154,15,19,6,-4,764,4,2,2,11%,Team Vikings,Haven,Desempate,Defesa,17/04/2021,14,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Jonn,Gamelanders Blue,125,11,22,5,-11,755,4,5,-1,20%,Team Vikings,Haven,Desempate,Defesa,17/04/2021,14,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Quick,FURIA,254,21,19,1,2,1350,6,2,4,17%,YNG Sharks,Bind,YNG Sharks,Defesa,17/04/2021,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
Khalil,FURIA,245,22,15,5,7,1714,0,2,-2,39%,YNG Sharks,Bind,YNG Sharks,Defesa,17/04/2021,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,Challengers #2,Winner's Final,3
txddy,FURIA,181,14,15,4,-1,1180,1,1,0,28%,YNG Sharks,Bind,YNG Sharks,Defesa,17/04/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Challengers #2,Winner's Final,3
xand,FURIA,166,12,19,9,-7,1153,3,2,1,20%,YNG Sharks,Bind,YNG Sharks,Defesa,17/04/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,Challengers #2,Winner's Final,3
Nozwerr,FURIA,115,8,16,3,-8,721,4,3,1,25%,YNG Sharks,Bind,YNG Sharks,Defesa,17/04/2021,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Challengers #2,Winner's Final,3
gaabxx,YNG Sharks,267,21,14,8,7,1527,1,2,-1,16%,FURIA,Bind,YNG Sharks,Ataque,17/04/2021,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Challengers #2,Winner's Final,3
